article_id,product_type_name,graphical_appearance_no,product_code,prod_name,product_type_no,product_group_name,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
768947001,Top,1010016,768947,Livia top,254,Garment Upper body,Solid,11,Off White,1,Dusty Light,9,White,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Short top in soft jersey made from a linen and viscose blend with a deep V-neck, buttons down the front and long dolman sleeves."
878080003,Top,1010016,878080,Luciana linen top,254,Garment Upper body,Solid,52,Pink,3,Light,4,Pink,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Relaxed-fit, V-neck T-shirt in airy linen jersey with a seam down the back."
622192001,Top,1010016,622192,Mask Off,254,Garment Upper body,Solid,9,Black,4,Dark,5,Black,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Satin top with lace at the back, a V-neck with a lace trim at the top and narrow shoulder straps."
567608004,Top,1010008,567608,Geri l/s top,254,Garment Upper body,Front print,73,Dark Blue,4,Dark,2,Blue,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Long-sleeved top in soft, printed jersey with a rounded hem."
503569033,Top,1010016,503569,TP TOBIE l/s SB 3-p,254,Garment Upper body,Solid,73,Dark Blue,5,Bright,2,Blue,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,Long-sleeved tops in soft jersey. The cotton content of the tops is organic.
797710002,Top,1010010,797710,Teddy turtleneck,254,Garment Upper body,Melange,14,Dark Beige,4,Dark,11,Beige,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft fine knit containing some wool with a ribbed polo neck, long sleeves with decorative buttons at the cuffs, and ribbing at the cuffs and hem."
797624002,Top,1010001,797624,JACKSSON SMOCK TOP,254,Garment Upper body,All over pattern,9,Black,4,Dark,5,Black,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"V-neck top in crinkled jersey with smocking at the waist and long, slightly wider sleeves with smocked cuffs."
589136001,Top,1010016,589136,LOGG Pine fluid blouse,254,Garment Upper body,Solid,10,White,3,Light,9,White,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,
680301001,Top,1010017,680301,ES Detroit set,254,Garment Upper body,Stripe,42,Red,5,Bright,18,Red,8718,Young Girl Knitwear,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1003,Knitwear,"Fine-knit jumper and a bell-shaped skirt in a fine-knit, patterned cotton blend containing glittery threads. Jumper with ribbing around the neckline, cuffs and hem. Skirt with an elasticated waist. Unlined."
911918001,Top,1010010,911918,Wrap type/bow top,254,Garment Upper body,Melange,9,Black,4,Dark,12,Grey,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Long-sleeved, V-neck top in jersey with a wrapover top and gathers in the sides for best fit over the tummy. Can be worn both during pregnancy and when nursing afterwards."
687399003,Top,1010016,687399,Marylin LS,254,Garment Upper body,Solid,9,Black,4,Dark,5,Black,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Short, fitted top in ribbed cotton jersey with a low neckline at the front, visible zip at the top and long sleeves."
700986003,Top,1010016,700986,REN lace ls body,254,Garment Upper body,Solid,52,Pink,2,Medium Dusty,4,Pink,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,Long-sleeved body in lace and mesh with a V-neck front and back and press-studs at the crotch. Lined bust.
522090005,Top,1010021,522090,Beyonce lace,254,Garment Upper body,Lace,53,Dark Pink,5,Bright,4,Pink,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,
766139004,Top,1010016,766139,Smiley LS Rib,254,Garment Upper body,Solid,43,Dark Red,4,Dark,18,Red,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Long-sleeved top in soft, ribbed jersey with a round neck and gathers in the sides for best fit over the tummy."
856107003,Top,1010016,856107,Play Net Tee,254,Garment Upper body,Solid,30,Other Orange,5,Bright,3,Orange,5963,Tops Knitwear DS,D,Divided,2,Divided,58,Divided Selected,1003,Knitwear,"Short-sleeved top in big hole mesh with a round, rib-trimmed neckline."
699731018,Top,1010017,699731,OSCAR l/s SB,254,Garment Upper body,Stripe,22,Yellow,5,Bright,8,Yellow,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,Long-sleeved top in organic cotton jersey with a ribbed neckline.
770100001,Top,1010010,770100,Calvo top,254,Garment Upper body,Melange,7,Grey,1,Dusty Light,12,Grey,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Long-sleeved top in glittery, lightweight jersey with crossover straps at the top of the back. Slightly longer at the back."
719084002,Top,1010016,719084,Olga top,254,Garment Upper body,Solid,10,White,3,Light,9,White,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Fitted, off-the-shoulder top in jersey with a gentle V-neck and long sleeves."
609787013,Top,1010014,609787,Aretha tee,254,Garment Upper body,Placement print,10,White,3,Light,9,White,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,T-shirt in soft cotton jersey with a motif and beaded appliqués. Ribbing around the neckline.
626615005,Top,1010008,626615,MIA L/S top,254,Garment Upper body,Front print,73,Dark Blue,4,Dark,2,Blue,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,Long-sleeved top in jersey with a print motif. Rounded and slightly longer at the back.
772902005,Top,1010016,772902,Haze LS,254,Garment Upper body,Solid,13,Beige,2,Medium Dusty,11,Beige,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short polo-neck top in viscose jersey with long sleeves.
632307011,Top,1010016,632307,Eleven top,254,Garment Upper body,Solid,73,Dark Blue,4,Dark,2,Blue,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Sleeveless top in jersey crêpe with a small, gathered stand-up collar, V-shaped opening at the front and rounded hem."
755545001,Top,1010025,755545,FLEUR 2pack,254,Garment Upper body,Slub,8,Dark Grey,4,Dark,12,Grey,6526,Baby Girl Knitwear,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1003,Knitwear,"Tops in a lightweight, slub-knit cotton and linen blend with a small opening and button at the back of the neck and short sleeves with sewn-in turn-ups. Seam at the hem with a flared flounce."
609787009,Top,1010008,609787,Aretha tee,254,Garment Upper body,Front print,10,White,3,Light,9,White,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,T-shirt in soft cotton jersey with a motif and beaded appliqués. Ribbing around the neckline.
405636022,Top,1010005,405636,JIMMY raglan tshirt BB,254,Garment Upper body,Colour blocking,7,Grey,1,Dusty Light,12,Grey,8768,Young Boy Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Top in soft, organic cotton jersey with long raglan sleeves in a contrasting colour."
738041005,Top,1010008,738041,Carley top,254,Garment Upper body,Front print,10,White,3,Light,9,White,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,Short-sleeved top in soft cotton jersey with a print motif on the front and cut-off fringing on the sleeves and hem. Rounded hem.
503569034,Top,1010016,503569,TP TOBIE l/s SB 3-p,254,Garment Upper body,Solid,13,Beige,1,Dusty Light,1,Mole,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,Long-sleeved tops in soft jersey. The cotton content of the tops is organic.
752281002,Top,1010004,752281,p palermo,254,Garment Upper body,Check,73,Dark Blue,4,Dark,2,Blue,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Off-the-shoulder cotton poplin top with a unique nursing feature, smocking at the top, shoulder straps and short sleeves. The design includes a double layer at the top to help retain warmth while allowing easier nursing access."
649622007,Top,1010016,649622,DEBBIE top,254,Garment Upper body,Solid,9,Black,4,Dark,5,Black,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Top in soft organic cotton jersey with a wide neckline, short raglan sleeves and smocking around the neckline, sleeves and hem.."
509436003,Top,1010016,509436,Sandy (1),254,Garment Upper body,Solid,63,Dark Purple,2,Medium Dusty,6,Lilac Purple,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Fitted V-neck top in lustrous jersey with a lace trim around the neckline and long sleeves.
820671001,Top,1010016,820671,Carmen top,254,Garment Upper body,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Top in jersey with a sheen. The top has short, wide butterfly sleeves."
617788001,Top,1010008,617788,DIV Boulevard tee,254,Garment Upper body,Front print,73,Dark Blue,2,Medium Dusty,2,Blue,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,T-shirt in soft viscose jersey with a text motif on the front.
649271003,Top,1010016,649271,DIV Stork SS,254,Garment Upper body,Solid,51,Light Pink,3,Light,4,Pink,5959,Divided+ inactive from s.1,A,Ladieswear,1,Ladieswear,2,H&M+,1001,Unknown,Off-the-shoulder top in stretch viscose jersey with wide smocking at the top and short sleeves.
867215002,Top,1010016,867215,Polar turtleneck,254,Garment Upper body,Solid,10,White,3,Light,9,White,7618,Kids Girl Knitwear,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1003,Knitwear,"Jumper in soft, fine-knit cotton with a ribbed, foldover polo neck, long sleeves and ribbing at the cuffs and hem."
923521002,Top,1010005,923521,FLOYD funnel neck,254,Garment Upper body,Colour blocking,73,Dark Blue,4,Dark,2,Blue,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Long-sleeved top in sweatshirt fabric made from a cotton blend. Funnel collar with a decorative drawstring, a kangaroo pocket and ribbing at the cuffs and hem."
888728004,Top,1010016,888728,Butter top,254,Garment Upper body,Solid,12,Light Beige,1,Dusty Light,11,Beige,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,Cropped top in jersey crêpe with gathered elastication front and back for a draped effect. Square neckline and short puff sleeves with covered elastication over the shoulders and at the hems. Lined.
778547001,Top,1010016,778547,GABBE L/S HENLEY,254,Garment Upper body,Solid,22,Yellow,7,Medium,8,Yellow,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Long-sleeved Henley top in soft, ribbed cotton jersey with a button placket and small text appliqué at the hem."
649251001,Top,1010001,649251,Smilla,254,Garment Upper body,All over pattern,73,Dark Blue,4,Dark,2,Blue,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Top in soft, patterned viscose jersey with an opening at the top and narrow ties at the neckline. Short, flounced sleeves with smocking over the shoulders, and gathers in the side seams for best fit."
758513001,Top,1010021,758513,Lady Mary top,254,Garment Upper body,Lace,10,White,3,Light,9,White,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Blouse in jersey crêpe with inset lace trims, a round neckline and a small opening with shimmering gold button at the back of the neck. Long sleeves and wide cuffs with concealed press-studs."
617788006,Top,1010014,617788,DIV Boulevard tee,254,Garment Upper body,Placement print,10,White,3,Light,9,White,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,T-shirt in soft viscose jersey with a text motif on the front.
635084001,Top,1010017,635084,Heart LS,254,Garment Upper body,Stripe,73,Dark Blue,4,Dark,2,Blue,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Straight-cut top in soft cotton jersey with long sleeves and ribbing around the neckline.
650578001,Top,1010017,650578,Brook top,254,Garment Upper body,Stripe,10,White,3,Light,9,White,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Short-sleeved off-the-shoulder top in soft jersey.
787558001,Top,1010016,787558,Abigail,254,Garment Upper body,Solid,52,Pink,1,Dusty Light,1,Mole,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Short, fitted sports top in fast-drying functional fabric with a round neck and short sleeves."
583786006,Top,1010016,583786,Filippa singoalla top,254,Garment Upper body,Solid,42,Red,5,Bright,18,Red,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Flared top in soft jersey with an elasticated neckline, flounce that continues over the shoulders and overlocked edges."
690960003,Top,1010015,690960,Beck L/S top,254,Garment Upper body,Sequin,73,Dark Blue,4,Dark,2,Blue,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,Long-sleeved top in cotton jersey with a reversible sequin motif on the front (sizes 1½-4Y with normal sequins). Slightly longer at the back with a gently rounded hem.
707307001,Top,1010016,707307,Lagunamoon,254,Garment Upper body,Solid,10,White,3,Light,9,White,2034,Knitwear,A,Ladieswear,1,Ladieswear,8,Mama,1003,Knitwear,Long-sleeved jumper in a rib knit with a V-neck and sewn-in wrapover at the top.
590080001,Top,1010001,590080,Hanna,254,Garment Upper body,All over pattern,1,Other,6,Undefined,14,undefined,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Jersey off-the-shoulder top in a patterned modal blend. Short, flounced sleeves with a drawstring at the top."
754242003,Top,1010016,754242,Indiana long sleeve,254,Garment Upper body,Solid,51,Light Pink,1,Dusty Light,4,Pink,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Short yoga top in soft, fast-drying functional fabric with a V-neck and long, ribbed sleeves. Sewn-in wrapover a the front and a wrapover with an open section at the back. Seam and long ties at the hem."
733098013,Top,1010001,733098,Minja top,254,Garment Upper body,All over pattern,93,Dark Green,4,Dark,19,Green,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Fitted polo-neck top in soft modal jersey with long sleeves.
761933001,Top,1010017,761933,Ocean L/S top,254,Garment Upper body,Stripe,73,Dark Blue,4,Dark,2,Blue,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Long-sleeved top in soft cotton jersey with a round neckline, an open chest pocket and a rounded hem. Slightly longer at the back."
739680013,Top,1010001,739680,Mia L/S Tee,254,Garment Upper body,All over pattern,73,Dark Blue,4,Dark,2,Blue,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,Long-sleeved top in soft cotton jersey with a round neck. Slightly longer at the back.
797112001,Top,1010009,797112,MEGAN LS,254,Garment Upper body,Glittering/Metallic,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Fitted, one-shoulder top in velour with shimmering spots. One long sleeve."
516712001,Top,1010016,516712,Jess oversize LS,254,Garment Upper body,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Oversized top in soft jersey made from a cotton blend with dropped shoulders and long sleeves.
649631001,Top,1010016,649631,ED Juanos lace top,254,Garment Upper body,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"H&M+ Long-sleeved, fitted top in ribbed jersey with a slight sheen. Lace-trimmed V-neck front and back."
673771003,Top,1010016,673771,Julie top,254,Garment Upper body,Solid,10,White,3,Light,9,White,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Sleeveless, round-necked top in jersey crêpe with pleats front and back and an opening with a button at the top."
653546003,Top,1010001,653546,LOGG Rosie one shoulder,254,Garment Upper body,All over pattern,73,Dark Blue,4,Dark,2,Blue,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,One-shoulder top in cotton jersey with elastication and a wide flounce at the top.
932243001,Top,1010016,932243,Taylor top,254,Garment Upper body,Solid,12,Light Beige,1,Dusty Light,11,Beige,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Slightly shorter, long-sleeved top in jersey crêpe made from a viscose blend with a round neckline, an opening at the back and a double-layered panel at the hem with ties at the back."
865142001,Top,1010028,865142,Rice Cake MEsh LS,254,Garment Upper body,Mesh,52,Pink,2,Medium Dusty,4,Pink,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Cropped sports top in fast-drying mesh with a rib-trimmed neckline, long sleeves and raw edges at the cuffs and hem."
572277009,Top,1010005,572277,ELSIE,254,Garment Upper body,Colour blocking,71,Light Blue,3,Light,2,Blue,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Wide top in soft, printed jersey with short, wide dolman sleeves and a rounded hem."
613459017,Top,1010001,613459,Gavino,254,Garment Upper body,All over pattern,10,White,3,Light,9,White,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Sleeveless top in jersey with a lace yoke.
699193002,Top,1010001,699193,P Grace 3/4 sleeve,254,Garment Upper body,All over pattern,73,Dark Blue,4,Dark,2,Blue,2035,Nursing,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Top in soft viscose jersey with a unique nursing feature, 3/4-length sleeves and a drawstring at the front. The design includes a double layer at the top to help retain warmth while allowing easier nursing access."
555353017,Top,1010017,555353,Nancy rib top,254,Garment Upper body,Stripe,12,Light Beige,1,Dusty Light,11,Beige,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Long-sleeved jersey top with a boat neck and gathers at the sides for best fit.
