article_id_1,article_id_2,count
555353017,748566030,3
555353017,841434002,2
555353017,882882005,2
748566030,841434002,5
748566030,882882005,2
841434002,882882005,7
637661002,695632033,6
639738005,853545001,4
399061008,726578003,7
656661001,713443003,2
684284002,691991009,2
525518005,798579002,9
730683019,734461004,3
730683019,830770001,4
581275009,809521001,11
720125002,753210002,2
689389033,689816005,15
629381003,716590007,2
651456013,717477012,5
506098016,827349001,3
655347006,731616003,2
751342005,798407001,4
564787014,770703002,2
458239001,564787014,9
399223025,825318008,2
399223025,750197001,4
399061008,844059001,19
746329001,856923001,3
507909022,730683019,6
577494003,608069011,9
473507001,720125002,4
720125002,747838005,3
473507001,636903001,3
473507001,747838005,2
636903001,747838005,3
701244001,772902001,11
734461004,772902001,6
734461004,860260001,2
734461004,939492001,2
734461004,877961005,2
406724016,772902001,2
772902001,939492001,6
733814001,860260001,2
860260001,939492001,3
826218003,860260001,2
406724016,826218003,2
733814001,826218003,2
399223025,634426005,5
734460011,755604001,3
824706001,832481001,3
830770001,873592001,2
783707043,876053003,6
663942008,794468003,3
573716005,663942008,2
696209005,888732003,3
671852004,772902001,33
665852001,772902001,3
638228002,665852001,3
546721004,777019001,2
719209001,777019001,2
546721004,719209001,2
849257001,907188001,2
717477012,772902001,14
772902001,812530002,2
717477012,764405001,2
717477012,803647001,3
717477012,812530002,2
803647001,812530002,5
631536015,841434002,10
631536015,680262018,9
678692006,720125002,6
631536015,734273003,5
599718002,617245002,3
617245002,796210010,4
617245002,832481001,2
617245002,815264007,3
599718002,796210010,20
599718002,815264007,2
796210010,815264007,9
689816005,752458001,2
689816005,752814004,8
428291001,689816005,5
674020001,689816005,2
752458001,752814004,5
662084001,752458001,2
428291001,752458001,2
662084001,797710002,3
428291001,797710002,12
428291001,662084001,4
428291001,674020001,2
525518005,824706001,3
662084001,824706001,3
719209001,824706001,2
525518005,662084001,4
765865001,884319002,2
765865001,832361001,5
832361001,884319002,6
765433001,884319002,6
372860041,613459017,3
372860041,772902001,7
372860041,753237011,2
372860041,722468001,2
554772041,613459017,6
554772041,753237011,6
554772041,722468001,4
613459017,753237011,5
752830002,772902001,7
752830002,753237011,3
722468001,752830002,2
722468001,729315004,4
665481010,732534001,3
732534001,768947001,2
803647001,820357001,4
733768001,803647001,2
803647001,807329002,8
797624002,849361003,3
719209001,849361003,6
700935001,849361003,2
674606030,849361003,2
719209001,797624002,10
674606030,797624002,3
674606030,700935001,6
772902001,776850003,4
775996014,832018001,2
562245098,699924001,5
681373010,714807003,3
570003040,699924001,3
578816002,796210010,10
534357002,723620001,3
674606048,722468001,3
638039001,674606048,7
301227002,751942001,2
710085003,888732003,4
638039001,710085003,2
710876030,781758005,2
710876030,713995004,3
713995004,888732003,2
638039001,888732003,4
742400046,781758005,2
638039001,781758005,2
710438001,771774002,6
790315001,817353006,3
692632001,719209001,9
656719009,719209001,4
399061008,603145014,4
506098016,655347006,2
677932002,691553001,3
677932002,832361001,8
691553001,832361001,4
614426001,750330003,7
568838009,634669003,5
496159007,621473001,2
496159007,858880001,4
496159007,594987002,7
621473001,858880001,2
594987002,861031001,2
594987002,858880001,2
754223007,764405001,3
754223007,761204001,2
754223007,761218004,3
754223008,764405001,2
754223008,761218004,2
761218004,764405001,2
761204001,761218004,13
573716072,632307011,9
573716072,637549012,5
634009011,635554001,2
399061008,689365002,7
689365002,832361001,4
399061008,832361001,46
685814023,757557003,3
632307011,726199002,2
589748005,832361001,8
539197011,589748005,3
589748005,638228002,2
539197011,783245003,4
638228002,783245003,3
539197011,732811001,5
539197011,638228002,5
753237011,878096003,2
357792011,782502001,6
357792003,797529004,2
357792011,797529004,6
809521001,876053003,7
749968003,787558001,2
637549012,697054058,3
778522001,832481001,3
721609001,778522001,2
553092003,832481001,2
738899005,784922002,5
539197011,673396001,2
634009011,711193001,3
634009011,772902005,2
711193001,772902005,2
820671001,825811002,3
705258013,711649004,2
631536015,638228002,5
723456003,772902001,5
215303005,775996014,2
841434002,857227001,11
630714001,832361001,13
215303005,772902001,11
663233002,815264001,2
701792005,815264007,3
701792005,815264001,2
815264001,815264007,10
473507001,691855012,2
562245098,822171002,3
562245098,671800001,5
744910001,815264001,5
713578001,832361001,6
643702001,841434002,4
598515018,798579002,7
730122002,798579002,3
754223007,798579002,8
598515018,730122002,3
399061008,598515018,6
399061008,730122002,9
399061008,754223007,11
755604001,825318008,2
761323002,764405001,30
730683019,798553001,10
316441025,515692001,2
372008001,782502001,5
734460011,797710002,2
662592002,743562002,9
767699001,820357001,2
662344008,820357001,4
674052006,767699001,4
681178007,719084002,2
719084002,721135003,8
719084002,797710002,12
516712001,719084002,11
719084002,851142001,11
681178007,797710002,2
625939035,681178007,2
516712001,681178007,3
516712001,721135003,4
721135003,851142001,6
625939035,797710002,2
516712001,797710002,8
797710002,851142001,14
516712001,851142001,16
630714001,688474001,2
237222012,688474001,3
688474001,851142001,5
237222012,630714001,2
630714001,851142001,5
237222012,851142001,4
633150004,715474001,2
511105012,721762001,2
511105012,564787001,3
564787001,721762001,14
428291001,631536015,8
529012025,573716072,10
772902001,847100004,5
775624002,847100004,2
775624002,906744001,2
733098013,775624002,8
747045003,847100004,2
733098013,847100004,4
568597018,637661002,3
525518005,638228002,13
699341001,830770001,3
830770001,909921002,3
516712001,699341001,2
842605004,909921002,2
516712001,909921002,7
803969008,858976001,2
614854001,671800001,3
326885022,824706001,2
791132001,857227001,3
783388001,905914001,3
783388001,831547001,3
645568001,743229002,2
831547001,905914001,2
743229002,905914001,2
743229002,831547001,8
714807003,822171002,3
674606030,714807003,8
674606030,822171002,3
553139001,746562001,4
553139001,844059001,11
458239001,553139001,4
746562001,844059001,7
458239001,746562001,9
768947001,802273002,6
189634001,664074037,6
611378001,699341001,2
666354005,753237011,2
631536015,713699005,4
611584004,631536015,3
611584004,713699005,2
665811001,860260001,2
772899001,817353006,7
834383001,873592001,2
755604001,834383001,2
301227002,873592001,3
301227002,755604001,6
755604001,873592001,5
399223025,636140003,9
582245001,636140003,2
399223025,636585002,4
399223025,582245001,8
392269007,733098013,2
370594020,692842004,2
326885022,692842004,2
370594020,832166002,2
370594020,854193004,4
832166002,865888002,6
766826002,865888002,3
326885022,865888002,2
832166002,854193004,3
766826002,832166002,4
582462006,832166002,2
326885022,854193004,2
582462006,766826002,2
756099008,841434002,2
678692006,841434002,13
589748005,665481010,6
665481010,685814023,2
665481010,925404001,3
589748005,685814023,2
750330003,798579002,11
626816001,757303014,3
626816001,637661002,7
637661002,757303014,4
695325008,784505004,2
708138023,831728003,4
714807003,875239005,4
715606003,721762001,5
721762001,832361001,18
237222012,771774002,2
554792001,716590007,3
399061008,643577001,3
730683019,875239005,3
369796032,797624002,2
839673001,903735001,2
226959008,764838002,7
546721004,553139001,3
512251003,684325001,9
684325001,841434002,4
226959008,684325001,4
226959008,512251003,5
226959008,841434002,4
372008001,711193001,12
372008001,573716005,20
697054058,772902001,14
637661002,772349009,15
812218001,848523001,3
665851001,671800001,3
399223025,651456013,6
820787001,862414001,2
534357002,639976002,17
399061008,812218001,3
747564003,876053003,3
665481010,666354005,4
665481010,703806003,2
665481010,857227001,8
665481010,678518003,2
666354005,703806003,5
666354005,857227001,5
703806003,734273003,4
734273003,857227001,6
678518003,734273003,2
678518003,857227001,2
719523010,803647001,4
803647001,887653002,6
719523010,887653002,2
755604001,794468003,4
794468003,796210010,5
764895002,796210010,5
537688010,750197001,4
537688010,805708001,2
691855012,772899001,5
780188001,852458002,2
357792011,680262018,9
554772041,560389002,4
705145001,841434002,2
575957001,699924001,4
692632001,794468003,2
692632001,878629002,5
794468003,878629002,2
832361001,878629002,6
559076002,688933007,2
559076002,887653002,2
789235001,887653002,5
753237011,821421001,2
596472002,830770001,5
830770001,888732003,3
534357002,830770001,4
710438001,830770001,3
830770001,849257001,5
534357002,596472002,9
520427006,596472002,2
596472002,849257001,2
534357002,888732003,9
849257001,888732003,2
575141005,888732003,2
534357002,744109015,2
534357002,710438001,4
520427006,534357002,3
534357002,664138002,3
820787001,849257001,2
573716005,820787001,3
520427006,710438001,2
575141005,710438001,2
520427006,664138002,2
573716005,849257001,9
575141005,849257001,4
399061008,712592003,5
775624002,853394002,2
769748006,775624002,7
673396014,775624002,2
673396014,769748006,3
516712001,842761004,3
772902001,866792004,3
748566030,772902001,7
665538001,772902001,6
708175005,772902001,3
772902005,866792004,2
700935001,772902005,5
748566030,866792004,5
700935001,748566030,3
708175005,748566030,3
665538001,700935001,2
769748013,815264001,8
752039002,772902001,5
701735009,752039002,2
841434002,890035001,4
764927004,783245003,2
764927004,775624002,2
775624002,783245003,2
562245098,691855012,7
743562002,752814004,6
743562002,755566001,3
650677004,743562002,2
752814004,755566001,7
650677004,752814004,4
638039001,755566001,7
638039001,650677004,4
650677004,755566001,4
704451001,705145001,2
705145001,797529004,2
704451001,797529004,2
599718002,832361001,14
399061008,635280002,7
678983008,876053003,19
678983008,847100004,4
399223025,678983008,9
854365003,876053003,4
847100004,876053003,6
399223025,876053003,9
399223025,854365003,2
854602001,854602008,14
854602001,871889005,2
719209001,797710002,9
598515018,688105007,3
598515018,719209001,2
598515018,699924001,2
688105007,699924001,5
699924001,719209001,5
618800009,701244001,3
765433001,802273002,6
772902001,854602008,6
611378001,715606003,15
611378001,784922002,2
301227002,577494003,6
780188001,825811002,2
825811002,841434002,15
825811002,846753002,4
780188001,841434002,2
780188001,846753002,4
841434002,846753002,8
631536015,673396001,2
631536015,716590007,12
673396001,716590007,3
546721004,882882005,2
791787001,830770001,4
582245001,830770001,2
552826024,634009011,5
634009011,823420001,2
634009011,696209005,6
696209005,823420001,4
737543002,746168003,2
701738003,841434002,6
573716005,749885001,5
771612003,812218001,6
653188018,798579002,3
512251003,645568001,4
769748006,862414001,2
651456013,844059001,2
651456013,732534001,3
732534001,844059001,10
736923009,796210010,6
637661002,662085001,2
534357002,637661002,23
803647001,907188001,10
685158001,737633003,3
685158001,818785001,2
788298001,832361001,23
540701008,796210010,18
516712001,540701008,23
540701008,851142001,4
638228002,796210010,17
796210010,851142001,29
638228002,788298001,18
788298001,851142001,9
516712001,638228002,5
638228002,851142001,6
689365016,832361001,4
357792003,701792005,2
630714009,701792005,4
189634001,701792005,3
189634001,630714009,9
581275009,782489002,2
717995011,798407001,2
662085001,752814004,4
662085001,796610001,2
752814004,796610001,3
680214001,807329002,4
766274001,804661001,2
662592002,757303014,3
654590002,665851004,2
654590002,812218001,7
564787014,783388001,4
502224007,851142001,2
666354005,798553001,2
307656023,767699001,4
399223025,767699001,6
674606030,723620001,2
512251003,809521001,12
512251003,839673001,7
512251003,690108004,4
690108004,809521001,2
746168003,809521001,5
746168003,839673001,3
584631018,743229002,2
775996014,788455007,21
737543002,877961003,2
552826024,882882005,2
458239001,552826024,6
458239001,882882005,6
665481010,820787001,2
752814004,820787001,8
638039001,814634001,2
449897040,638039001,2
716153002,851142001,2
733814001,846753002,5
733814001,859736002,4
832361001,846753002,10
846753002,859736002,10
832361001,859736002,10
681178007,772902001,9
742400046,796210010,2
592709002,796210010,3
638228002,710056010,3
798579002,854602001,5
643702001,798579002,7
611584004,798579002,3
301227002,630514003,5
752814004,787260004,9
645568001,832361001,3
507909022,645568001,2
507909022,832361001,6
399061008,708138023,13
428291001,717477012,2
428291001,640745005,2
689365016,754176003,3
613459017,634426005,2
674606030,689389033,7
564787001,630141007,6
630141007,832481001,2
564787001,832481001,5
578816002,841434002,5
445419011,841434002,3
445419011,578816002,4
512251003,554772041,8
496159007,554772041,2
554772041,573716072,4
554772041,754176003,2
554772041,817166007,2
428291001,554772041,7
496159007,512251003,8
512251003,817166007,3
496159007,573716072,3
496159007,681373010,3
496159007,817166007,4
573716072,681373010,9
573716072,817166007,2
681373010,817166007,2
428291001,681373010,5
754176003,817166007,2
428291001,754176003,7
428291001,817166007,5
710438001,772902001,4
671800001,702292001,10
702292001,798407001,7
671800001,798407001,4
636140003,721762001,6
611378001,702292001,3
489435016,663942008,2
663942008,684284002,2
631536015,854193004,7
564787014,730683019,15
639976002,752814004,8
390512018,752814004,3
687173004,752814004,6
764405001,783245003,2
589748005,772349009,2
674071001,841434002,3
502224007,573716072,3
372008001,573716072,7
502224007,721762001,3
372008001,502224007,4
372008001,721762001,15
766495013,775624002,2
766495013,823420001,2
599718002,694499001,2
662085001,830770001,4
662085001,871957001,2
830770001,871957001,2
688105007,785416003,2
369796032,876053003,10
821513004,825811002,2
369796032,700976001,2
750330003,842605004,6
584631018,796210010,5
562245098,564787014,7
564787014,851142001,7
562245098,860260001,3
851142001,860260001,4
573716005,632307011,28
573716005,817353006,11
399061008,820357001,5
706016035,720125002,3
680262018,706016035,5
752814004,849361003,9
